Date,Open,High,Low,Close,Adj Close,Volume,Currency
12/19/2020,654.624207,668.769592,646.616211,659.297913,659.297913,12830893778,Etherium
12/20/2020,659.185059,659.923706,625.014465,638.290833,638.290833,13375855442,Etherium
12/21/2020,638.315186,646.846558,600.83606,609.817871,609.817871,14419493621,Etherium
12/22/2020,609.420532,635.076599,589.552002,634.854187,634.854187,14745890080,Etherium
12/23/2020,634.824585,637.122803,560.364258,583.7146,583.7146,15261413038,Etherium
12/24/2020,584.13562,613.815186,568.596375,611.607178,611.607178,14317413703,Etherium
12/25/2020,611.554565,633.061401,605.424438,626.410706,626.410706,13520927700,Etherium
12/26/2020,626.498047,650.721436,617.4021,635.835815,635.835815,14761125202,Etherium
12/27/2020,635.887146,711.393555,628.334961,682.642334,682.642334,26093552821,Etherium
12/28/2020,683.205811,745.877747,683.205811,730.397339,730.397339,24222565862,Etherium
12/29/2020,730.358704,737.952881,692.149414,731.520142,731.520142,18710683199,Etherium
12/30/2020,731.472839,754.303223,720.988892,751.618958,751.618958,17294574210,Etherium
12/31/2020,751.626648,754.299438,726.511902,737.803406,737.803406,13926846861,Etherium
1/1/2021,737.708374,749.201843,719.792236,730.367554,730.367554,13652004358,Etherium
1/2/2021,730.402649,786.798462,718.109497,774.534973,774.534973,19740771179,Etherium
1/3/2021,774.511841,1006.565002,771.561646,975.50769,975.50769,45200463368,Etherium
1/4/2021,977.058838,1153.189209,912.305359,1040.233032,1040.233032,56945985763,Etherium
1/5/2021,1041.498779,1129.37146,986.811279,1100.006104,1100.006104,41535932781,Etherium
1/6/2021,1101.005005,1209.428589,1064.233398,1207.112183,1207.112183,44699914188,Etherium
1/7/2021,1208.078369,1282.57959,1167.443115,1225.678101,1225.678101,40468027280,Etherium
1/8/2021,1225.967896,1273.827515,1076.081543,1224.197144,1224.197144,44334826666,Etherium
1/9/2021,1223.740479,1303.871826,1182.270386,1281.077271,1281.077271,33233105361,Etherium
1/10/2021,1280.871094,1347.926147,1194.715576,1262.246704,1262.246704,40616938053,Etherium
1/11/2021,1261.622925,1261.622925,924.922607,1090.145386,1090.145386,60733630300,Etherium
1/12/2021,1088.526733,1149.240234,1012.76416,1043.43457,1043.43457,37494601692,Etherium
1/13/2021,1043.740967,1134.338501,994.549072,1130.73938,1130.73938,30109792795,Etherium
1/14/2021,1130.231201,1244.163086,1093.060791,1218.453003,1218.453003,33410915929,Etherium
1/15/2021,1221.877197,1250.505859,1090.721069,1171.834595,1171.834595,35972039310,Etherium
1/16/2021,1171.443115,1290.053589,1157.623779,1233.537598,1233.537598,32319240157,Etherium
1/17/2021,1233.453369,1265.644653,1174.38855,1230.172241,1230.172241,29258032819,Etherium
1/18/2021,1230.313232,1259.450073,1187.311035,1257.279541,1257.279541,25817455560,Etherium
1/19/2021,1257.43457,1432.300049,1254.522949,1377.295898,1377.295898,47195935190,Etherium
1/20/2021,1375.248413,1405.744141,1243.299927,1382.274048,1382.274048,46784030909,Etherium
1/21/2021,1382.684448,1382.684448,1098.476196,1121.570923,1121.570923,45932464754,Etherium
1/22/2021,1118.889038,1271.687622,1046.596558,1236.512207,1236.512207,43918338506,Etherium
1/23/2021,1235.267944,1272.151123,1200.893311,1230.990601,1230.990601,27253895441,Etherium
1/24/2021,1231.210571,1395.111328,1225.274048,1391.609375,1391.609375,36418163554,Etherium
1/25/2021,1390.639893,1467.784912,1304.973999,1324.414795,1324.414795,43565777745,Etherium
1/26/2021,1323.741699,1376.085083,1253.340332,1357.058105,1357.058105,41572917750,Etherium
1/27/2021,1358.333374,1368.074097,1215.311279,1253.187134,1253.187134,39394416990,Etherium
1/28/2021,1251.279785,1356.288696,1226.17395,1332.492188,1332.492188,34637234789,Etherium
1/29/2021,1369.086792,1428.981201,1292.240112,1382.522827,1382.522827,53611955259,Etherium
1/30/2021,1382.231934,1402.39978,1328.529053,1376.115479,1376.115479,30616574234,Etherium
1/31/2021,1376.823608,1378.916016,1288.501587,1314.986206,1314.986206,25198853581,Etherium
2/1/2021,1314.855225,1373.845825,1274.357788,1369.040527,1369.040527,29210670920,Etherium
2/2/2021,1369.505127,1542.990967,1362.77124,1515.193726,1515.193726,45437142801,Etherium
2/3/2021,1514.769653,1660.909546,1510.010254,1660.909546,1660.909546,41874566399,Etherium
2/4/2021,1661.170166,1689.186646,1561.853516,1594.762695,1594.762695,44396871836,Etherium
2/5/2021,1594.793335,1756.510986,1594.793335,1718.650879,1718.650879,40108628454,Etherium
2/6/2021,1717.797485,1738.314453,1649.068726,1677.846802,1677.846802,39873420648,Etherium
2/7/2021,1677.605713,1690.036621,1501.750244,1614.227783,1614.227783,39889440151,Etherium
2/8/2021,1613.642212,1770.59082,1571.579956,1746.616821,1746.616821,48012285956,Etherium
2/9/2021,1746.926147,1815.963623,1711.620605,1768.035034,1768.035034,44180727529,Etherium
2/10/2021,1768.039795,1826.696777,1686.542358,1744.243408,1744.243408,41916084617,Etherium
2/11/2021,1743.714233,1806.539063,1708.679199,1783.797974,1783.797974,36021495262,Etherium
2/12/2021,1783.489136,1861.356934,1744.168945,1843.532593,1843.532593,37905036865,Etherium
2/13/2021,1843.986816,1871.603516,1770.612061,1814.109863,1814.109863,35359490535,Etherium
2/14/2021,1814.372314,1848.154053,1789.914185,1805.084106,1805.084106,31439114900,Etherium
2/15/2021,1804.676758,1833.830566,1683.906616,1779.791016,1779.791016,38955610883,Etherium
2/16/2021,1778.945557,1824.518677,1729.641968,1781.067505,1781.067505,34269369268,Etherium
2/17/2021,1781.350098,1853.667603,1736.705811,1848.458252,1848.458252,35955412703,Etherium
2/18/2021,1848.206299,1949.903442,1848.206299,1937.449219,1937.449219,28255902969,Etherium
2/19/2021,1938.859863,1969.546997,1896.684448,1960.164795,1960.164795,26268814253,Etherium
2/20/2021,1959.902954,2036.286499,1830.531494,1919.534058,1919.534058,34696091102,Etherium
2/21/2021,1918.673096,1974.259644,1890.368164,1935.601074,1935.601074,23626547717,Etherium
2/22/2021,1935.557861,1936.453735,1580.626587,1781.99292,1781.99292,42409646036,Etherium
2/23/2021,1781.409058,1781.409058,1378.840942,1570.203979,1570.203979,52029864713,Etherium
2/24/2021,1571.47644,1710.983765,1511.018921,1626.575684,1626.575684,31329000537,Etherium
2/25/2021,1625.393921,1670.224121,1465.05896,1475.703735,1475.703735,24481681873,Etherium
2/26/2021,1478.65332,1559.028931,1407.979248,1446.033691,1446.033691,31435997881,Etherium
2/27/2021,1446.929443,1524.932373,1433.786987,1459.973145,1459.973145,20742103233,Etherium
2/28/2021,1459.860474,1468.391479,1300.472168,1416.04895,1416.04895,27637026080,Etherium
3/1/2021,1417.151123,1567.69458,1416.416138,1564.707642,1564.707642,24032838645,Etherium
3/2/2021,1564.063477,1597.610107,1461.325439,1492.608765,1492.608765,22523669722,Etherium
3/3/2021,1491.451172,1650.360596,1481.905762,1575.853149,1575.853149,22674780680,Etherium
3/4/2021,1574.623779,1622.953857,1511.103394,1541.914307,1541.914307,22906118718,Etherium
3/5/2021,1541.541748,1547.878174,1450.891357,1533.275024,1533.275024,21067146937,Etherium
3/6/2021,1532.372803,1669.106567,1519.141113,1654.741577,1654.741577,22746262366,Etherium
3/7/2021,1655.392456,1730.924194,1636.564453,1723.153809,1723.153809,23809935410,Etherium
3/8/2021,1724.229248,1835.192139,1670.942017,1834.727905,1834.727905,27630991158,Etherium
3/9/2021,1835.148071,1868.048828,1804.266357,1868.048828,1868.048828,23461244507,Etherium
3/10/2021,1868.489014,1873.803223,1766.490479,1799.16626,1799.16626,25154173185,Etherium
3/11/2021,1798.033936,1843.818848,1734.617065,1826.194946,1826.194946,24013132909,Etherium
3/12/2021,1826.546753,1839.497314,1728.980957,1772.102417,1772.102417,22435821312,Etherium
3/13/2021,1772.166382,1937.645508,1733.639893,1924.685425,1924.685425,25014689475,Etherium
3/14/2021,1923.86377,1930.779785,1845.119995,1854.564331,1854.564331,19344589211,Etherium
3/15/2021,1854.08667,1889.196655,1749.606323,1791.702271,1791.702271,26244738810,Etherium
3/16/2021,1792.413818,1817.060181,1720.053223,1806.971802,1806.971802,23828509590,Etherium
3/17/2021,1807.056152,1839.81897,1749.179932,1823.449341,1823.449341,24512917348,Etherium
3/18/2021,1823.158447,1848.646118,1705.716064,1782.855103,1782.855103,23263845504,Etherium
3/19/2021,1782.568726,1841.196045,1746.473389,1817.624146,1817.624146,21249297710,Etherium
3/20/2021,1817.522705,1874.708984,1811.728638,1812.634644,1812.634644,22677674970,Etherium
3/21/2021,1812.606567,1823.353027,1764.139282,1788.217041,1788.217041,22977404620,Etherium
3/22/2021,1788.362183,1811.968262,1674.299805,1691.333984,1691.333984,23599296129,Etherium
3/23/2021,1690.871826,1725.108765,1662.539917,1678.650146,1678.650146,21998237965,Etherium
3/24/2021,1678.002563,1740.428223,1570.787964,1593.413452,1593.413452,31228051473,Etherium
3/25/2021,1593.123291,1625.911499,1560.370483,1595.359253,1595.359253,29650328701,Etherium
3/26/2021,1595.210083,1702.922852,1594.736694,1702.842041,1702.842041,22548516548,Etherium
3/27/2021,1703.036133,1732.824341,1674.319336,1716.494629,1716.494629,18102277710,Etherium
3/28/2021,1716.40564,1728.584106,1672.6604,1691.355957,1691.355957,16599472938,Etherium
3/29/2021,1691.263184,1837.187988,1683.716553,1819.684937,1819.684937,22796570548,Etherium
3/30/2021,1819.466309,1860.974731,1793.922363,1846.033691,1846.033691,22512781703,Etherium
3/31/2021,1846.098267,1947.837769,1793.002197,1918.362061,1918.362061,30226902621,Etherium
4/1/2021,1919.157227,1989.055054,1912.178467,1977.276855,1977.276855,30914259795,Etherium
4/2/2021,1976.932739,2152.451904,1960.678711,2143.225586,2143.225586,34862511022,Etherium
4/3/2021,2142.895996,2144.962402,2028.422485,2028.422485,2028.422485,32011518871,Etherium
4/4/2021,2027.671265,2110.353516,2007.111816,2093.122803,2093.122803,26006501902,Etherium
4/5/2021,2093.260742,2140.985352,2032.387695,2107.887207,2107.887207,28889391170,Etherium
4/6/2021,2109.493164,2151.223389,2057.609131,2118.378906,2118.378906,29222865881,Etherium
4/7/2021,2117.728516,2133.1875,1945.442139,1971.077271,1971.077271,36116271935,Etherium
4/8/2021,1969.133179,2091.516357,1959.079468,2088.57373,2088.57373,25312956529,Etherium
4/9/2021,2088.772217,2102.873779,2055.16333,2072.108887,2072.108887,19812472092,Etherium
4/10/2021,2071.111572,2196.996338,2062.787598,2135.942139,2135.942139,24986243611,Etherium
4/11/2021,2136.156982,2165.191406,2119.865723,2157.656982,2157.656982,19692836132,Etherium
4/12/2021,2157.361816,2199.71875,2110.368896,2139.353271,2139.353271,21727936609,Etherium
4/13/2021,2139.364258,2318.42334,2138.55957,2299.187744,2299.187744,29456642939,Etherium
4/14/2021,2299.3479,2449.6875,2284.563721,2435.10498,2435.10498,35592822986,Etherium
4/15/2021,2436.034668,2544.267334,2409.924072,2519.116211,2519.116211,32325606817,Etherium
4/16/2021,2516.601807,2547.555664,2318.675049,2431.946533,2431.946533,36196928256,Etherium
4/17/2021,2429.980957,2497.385254,2333.682861,2344.89502,2344.89502,32349808978,Etherium
4/18/2021,2346.452393,2365.460449,2011.766846,2237.136963,2237.136963,50696368718,Etherium
4/19/2021,2238.032715,2276.776855,2086.688721,2166.188721,2166.188721,34060654971,Etherium
4/20/2021,2161.939453,2345.834961,2060.143799,2330.210938,2330.210938,39433483315,Etherium
4/21/2021,2331.160156,2467.200684,2238.366943,2364.751709,2364.751709,38899067643,Etherium
4/22/2021,2357.871094,2641.094971,2315.960205,2403.535156,2403.535156,53575904724,Etherium
4/23/2021,2401.256348,2439.537109,2117.039551,2363.586182,2363.586182,55413933925,Etherium
4/24/2021,2367.199219,2367.740967,2163.693115,2211.625732,2211.625732,31854226936,Etherium
4/25/2021,2214.413818,2354.08667,2172.515137,2316.05957,2316.05957,31814355546,Etherium
4/26/2021,2319.478027,2536.337402,2308.315186,2534.481689,2534.481689,35208325408,Etherium
4/27/2021,2534.03125,2676.392822,2485.375,2662.865234,2662.865234,32275969215,Etherium
4/28/2021,2664.685547,2757.477295,2564.081543,2746.380127,2746.380127,34269031076,Etherium
4/29/2021,2748.649658,2797.972412,2672.106689,2756.876953,2756.876953,32578127990,Etherium
4/30/2021,2757.734131,2796.054932,2728.169922,2773.207031,2773.207031,29777179889,Etherium
5/1/2021,2772.838379,2951.440918,2755.908447,2945.892822,2945.892822,28726205272,Etherium
5/2/2021,2945.560059,2984.891846,2860.526123,2952.056152,2952.056152,28032013047,Etherium
5/3/2021,2951.175781,3450.037842,2951.175781,3431.086182,3431.086182,49174290212,Etherium
5/4/2021,3431.131592,3523.585938,3180.742676,3253.629395,3253.629395,62402045158,Etherium
5/5/2021,3240.554688,3541.462646,3213.101563,3522.783203,3522.783203,48334198383,Etherium
5/6/2021,3524.930908,3598.895996,3386.23999,3490.880371,3490.880371,44300394788,Etherium
5/7/2021,3490.105225,3573.290039,3370.261963,3484.729004,3484.729004,39607240515,Etherium
5/8/2021,3481.988037,3950.165039,3453.768555,3902.647705,3902.647705,50208491286,Etherium
5/9/2021,3911.463135,3981.259033,3743.989014,3928.844727,3928.844727,50568290278,Etherium
5/10/2021,3924.41333,4197.473145,3684.45166,3952.293945,3952.293945,62691789007,Etherium
5/11/2021,3948.271973,4178.208984,3783.889404,4168.701172,4168.701172,52679737865,Etherium
5/12/2021,4174.635742,4362.350586,3785.848633,3785.848633,3785.848633,69023382175,Etherium
5/13/2021,3828.918457,4032.563477,3549.407227,3715.148438,3715.148438,78398214539,Etherium
5/14/2021,3720.122314,4171.01709,3703.399902,4079.057373,4079.057373,48174271215,Etherium
5/15/2021,4075.95166,4129.185547,3638.12207,3638.12207,3638.12207,42422321751,Etherium
5/16/2021,3641.830811,3878.895996,3350.95166,3587.506104,3587.506104,47359478734,Etherium
5/17/2021,3581.343018,3587.765625,3129.008789,3282.397705,3282.397705,54061732774,Etherium
5/18/2021,3276.872314,3562.465088,3246.404053,3380.070068,3380.070068,40416525218,Etherium
5/19/2021,3382.657227,3437.935791,1952.460205,2460.679199,2460.679199,84482912776,Etherium
5/20/2021,2439.638672,2993.145264,2170.229004,2784.294189,2784.294189,67610826680,Etherium
5/21/2021,2772.341309,2938.205078,2113.347168,2430.621338,2430.621338,53774070802,Etherium
5/22/2021,2436.014648,2483.983154,2168.124268,2295.705566,2295.705566,42089937660,Etherium
5/23/2021,2298.367188,2384.411621,1737.46875,2109.579834,2109.579834,56005721977,Etherium
5/24/2021,2099.936035,2672.595703,2090.639648,2643.591064,2643.591064,53697121740,Etherium
5/25/2021,2649.033203,2750.534912,2394.355469,2706.628906,2706.628906,49558333256,Etherium
5/26/2021,2707.052734,2911.735596,2652.094482,2888.69873,2888.69873,42499766020,Etherium
5/27/2021,2888.752441,2888.752441,2642.60791,2736.488525,2736.488525,33373635283,Etherium
5/28/2021,2742.468994,2761.363281,2336.361328,2419.90625,2419.90625,39999114805,Etherium
5/29/2021,2414.067139,2566.938477,2208.490967,2279.51416,2279.51416,33773720220,Etherium
5/30/2021,2278.288818,2472.187744,2188.834473,2390.30542,2390.30542,25876619428,Etherium
5/31/2021,2387.198486,2715.85498,2279.505127,2714.945313,2714.945313,31007383150,Etherium
6/1/2021,2707.560547,2739.737549,2531.160645,2633.518311,2633.518311,27363223090,Etherium
6/2/2021,2634.456055,2801.392334,2555.401367,2706.125,2706.125,27723267359,Etherium
6/3/2021,2708.376221,2891.254883,2667.684326,2855.126465,2855.126465,30038207402,Etherium
6/4/2021,2857.165527,2857.165527,2562.637451,2688.195068,2688.195068,34173841611,Etherium
6/5/2021,2691.619385,2817.484863,2558.233643,2630.576904,2630.576904,30496672724,Etherium
6/6/2021,2629.748779,2743.441162,2616.162354,2715.092773,2715.092773,25311639414,Etherium
6/7/2021,2713.047363,2845.185059,2583.995117,2590.263184,2590.263184,30600111277,Etherium
6/8/2021,2594.602295,2620.846191,2315.546631,2517.438721,2517.438721,41909736778,Etherium
6/9/2021,2510.199219,2625.070557,2412.197754,2608.26709,2608.26709,36075832186,Etherium
6/10/2021,2611.142578,2619.957764,2435.401611,2471.518555,2471.518555,28753626390,Etherium
6/11/2021,2472.858887,2495.414795,2326.869629,2353.768799,2353.768799,24832564195,Etherium
6/12/2021,2354.752197,2447.227783,2265.758057,2372.484375,2372.484375,25724364410,Etherium
6/13/2021,2372.690186,2547.36792,2312.640137,2508.391602,2508.391602,27092945370,Etherium
6/14/2021,2508.770508,2606.432861,2469.388184,2537.891113,2537.891113,26964576331,Etherium
6/15/2021,2587.762695,2639.229248,2515.153076,2610.936768,2610.936768,29005279219,Etherium
6/16/2021,2544.864746,2554.628906,2354.350586,2367.663574,2367.663574,24101926180,Etherium
6/17/2021,2367.306396,2457.175537,2312.301514,2372.001953,2372.001953,21871633186,Etherium
6/18/2021,2374.586914,2377.195068,2147.30835,2231.733154,2231.733154,22752818388,Etherium
6/19/2021,2235.15918,2278.415039,2168.88501,2178.499023,2178.499023,18765854896,Etherium
6/20/2021,2171.337891,2275.382813,2049.962646,2246.364502,2246.364502,22535930423,Etherium
6/21/2021,2245.317871,2259.464111,1867.185425,1888.44751,1888.44751,33745173825,Etherium
6/22/2021,1886.667603,1993.15979,1707.600586,1874.950073,1874.950073,35547251725,Etherium
6/23/2021,1878.625,2043.530396,1827.571533,1989.736328,1989.736328,28408659206,Etherium
6/24/2021,1968.957397,2032.339355,1887.432007,1988.456299,1988.456299,20272845769,Etherium
6/25/2021,1989.21582,2017.759521,1794.400391,1813.217285,1813.217285,22774334998,Etherium
6/26/2021,1810.884277,1850.17981,1719.559448,1829.239258,1829.239258,20637542361,Etherium
6/27/2021,1830.996948,1979.95813,1811.24585,1978.894653,1978.894653,19885474742,Etherium
6/28/2021,1981.386475,2139.80542,1963.615479,2079.657471,2079.657471,25514602841,Etherium
6/29/2021,2083.44873,2242.23877,2076.240234,2160.768311,2160.768311,24815124419,Etherium
6/30/2021,2164.216309,2282.989014,2090.760742,2274.547607,2274.547607,25828056268,Etherium
7/1/2021,2274.397461,2274.397461,2081.081055,2113.605469,2113.605469,29061701793,Etherium
7/2/2021,2109.892578,2155.596436,2021.824829,2150.040283,2150.040283,31796212554,Etherium
7/3/2021,2150.834961,2237.567139,2117.590088,2226.114258,2226.114258,17433361641,Etherium
7/4/2021,2226.550293,2384.286865,2190.837646,2321.724121,2321.724121,18787107473,Etherium
7/5/2021,2321.922852,2321.922852,2163.041504,2198.58252,2198.58252,20103794829,Etherium
7/6/2021,2197.919434,2346.294922,2197.919434,2324.679443,2324.679443,20891861314,Etherium
7/7/2021,2323.208496,2403.773438,2298.026855,2315.161865,2315.161865,22398345285,Etherium
7/8/2021,2317.949219,2324.006836,2089.414307,2120.026367,2120.026367,23188123689,Etherium
7/9/2021,2115.573975,2185.376221,2051.06665,2146.692383,2146.692383,23029574602,Etherium
7/10/2021,2146.999756,2190.124023,2081.923584,2111.403564,2111.403564,17581542471,Etherium
7/11/2021,2110.875732,2172.65332,2083.803711,2139.664795,2139.664795,14705386138,Etherium
7/12/2021,2140.506836,2167.710205,2011.018921,2036.721069,2036.721069,17768129077,Etherium
7/13/2021,2034.098389,2040.693604,1922.577881,1940.083984,1940.083984,16621628658,Etherium
7/14/2021,1941.167847,2015.107422,1869.223145,1994.331299,1994.331299,17342819679,Etherium
7/15/2021,1994.712036,2037.742554,1883.272217,1911.175659,1911.175659,15688092552,Etherium
7/16/2021,1916.598389,1959.696289,1853.590332,1880.382935,1880.382935,14884569147,Etherium
7/17/2021,1876.881348,1917.5979,1855.59082,1898.825195,1898.825195,13364282076,Etherium
7/18/2021,1900.194336,1988.336426,1883.012573,1895.552124,1895.552124,13791868728,Etherium
7/19/2021,1893.053589,1916.118042,1807.909912,1817.296631,1817.296631,14157735481,Etherium
7/20/2021,1819.082031,1836.998047,1722.050781,1787.510742,1787.510742,17368597636,Etherium
7/21/2021,1786.276245,2025.68042,1759.023315,1990.970825,1990.970825,21253359756,Etherium
7/22/2021,1994.822876,2044.116455,1954.297852,2025.202759,2025.202759,17495480331,Etherium
7/23/2021,2025.105713,2129.441162,2000.436279,2124.776611,2124.776611,16200392492,Etherium
7/24/2021,2123.961182,2197.649414,2107.323486,2189.21875,2189.21875,16057446601,Etherium
7/25/2021,2187.145508,2194.438232,2108.829834,2191.373779,2191.373779,14566483636,Etherium
7/26/2021,2191.309814,2428.817139,2177.32959,2233.366699,2233.366699,29614324233,Etherium
7/27/2021,2230.197021,2316.950195,2154.731201,2298.333496,2298.333496,23067480378,Etherium
7/28/2021,2302.081299,2341.777832,2250.914063,2296.54541,2296.54541,18991302378,Etherium
7/29/2021,2299.011963,2396.451904,2273.404785,2380.956787,2380.956787,16313373113,Etherium
7/30/2021,2382.545166,2469.704834,2322.337158,2466.961426,2466.961426,20212848934,Etherium
7/31/2021,2461.575684,2551.161133,2423.816162,2536.209961,2536.209961,18001710283,Etherium
8/1/2021,2530.462891,2695.429443,2520.931885,2561.852051,2561.852051,22697987055,Etherium
8/2/2021,2557.774658,2665.730957,2511.375244,2610.15332,2610.15332,22162754104,Etherium
8/3/2021,2609.413086,2630.314209,2449.353516,2502.349609,2502.349609,22696753413,Etherium
8/4/2021,2508.544922,2764.443604,2463.469482,2724.619873,2724.619873,25038698173,Etherium
8/5/2021,2725.669678,2840.430664,2540.684082,2827.328857,2827.328857,31057928075,Etherium
8/6/2021,2827.503418,2944.90332,2727.792725,2890.94165,2890.94165,26528577879,Etherium
8/7/2021,2891.70752,3170.229736,2868.535645,3157.23877,3157.23877,33081467129,Etherium
8/8/2021,3161.232666,3184.604004,2951.747314,3013.732666,3013.732666,28433638008,Etherium
8/9/2021,3012.885742,3185.701172,2900.926025,3167.856201,3167.856201,31983260936,Etherium
8/10/2021,3163.050049,3228.940674,3059.229004,3141.691162,3141.691162,27605221710,Etherium
8/11/2021,3142.830322,3269.209473,3122.916504,3164.245117,3164.245117,26729035052,Etherium
8/12/2021,3164.175781,3236.314697,2984.166992,3043.414307,3043.414307,25403699845,Etherium
8/13/2021,3049.001221,3324.671631,3037.676025,3322.21167,3322.21167,23868866254,Etherium
8/14/2021,3322.762695,3329.281006,3214.519775,3265.443359,3265.443359,19860862133,Etherium
8/15/2021,3266.276123,3320.084229,3117.791748,3310.50415,3310.50415,22166205051,Etherium
8/16/2021,3309.422119,3333.994873,3139.778564,3156.509521,3156.509521,23080039949,Etherium
8/17/2021,3149.380371,3288.812744,2996.468262,3014.845947,3014.845947,25509056745,Etherium
8/18/2021,3011.963623,3124.976074,2959.02832,3020.089844,3020.089844,21539248425,Etherium
8/19/2021,3019.126953,3184.435547,2963.150146,3182.702148,3182.702148,19546290360,Etherium
8/20/2021,3182.162598,3298.246582,3178.10376,3286.935303,3286.935303,20885619828,Etherium
8/21/2021,3286.931641,3307.351563,3209.866211,3226.083984,3226.083984,18113977628,Etherium
8/22/2021,3226.227295,3272.733154,3142.00708,3242.115479,3242.115479,15983278460,Etherium
8/23/2021,3241.357422,3373.384277,3235.851318,3319.257324,3319.257324,20511110509,Etherium
8/24/2021,3324.855469,3358.688232,3154.121338,3172.456299,3172.456299,20131028906,Etherium
8/25/2021,3174.269775,3248.727295,3086.11499,3224.915283,3224.915283,18902728235,Etherium
8/26/2021,3228.747314,3249.655273,3060.22876,3100.325439,3100.325439,17405668117,Etherium
8/27/2021,3096.406006,3281.840576,3064.485107,3270.60083,3270.60083,18489602004,Etherium
8/28/2021,3275.104492,3284.845947,3217.403564,3244.40332,3244.40332,13709633698,Etherium
8/29/2021,3246.770996,3283.235596,3158.840332,3227.002686,3227.002686,13296586731,Etherium
8/30/2021,3227.192627,3346.581055,3151.44458,3224.374268,3224.374268,19306924485,Etherium
8/31/2021,3227.758057,3466.992188,3195.216553,3433.732666,3433.732666,27280502987,Etherium
9/1/2021,3430.762451,3836.867432,3387.408447,3834.828125,3834.828125,30070890104,Etherium
9/2/2021,3825.027832,3830.711426,3726.750488,3790.98999,3790.98999,24387397330,Etherium
9/3/2021,3787.486572,4022.469238,3712.678223,3940.614746,3940.614746,26207765094,Etherium
9/4/2021,3937.910156,3969.44873,3837.931152,3887.828369,3887.828369,20806963328,Etherium
9/5/2021,3886.331055,3979.186523,3838.487305,3952.133545,3952.133545,18371468576,Etherium
9/6/2021,3951.520752,3968.426514,3868.994385,3928.379395,3928.379395,18674691198,Etherium
9/7/2021,3926.527588,3945.314209,3062.222412,3426.394287,3426.394287,39131346397,Etherium
9/8/2021,3428.378174,3559.121338,3224.764893,3497.315186,3497.315186,31738430771,Etherium
9/9/2021,3452.54834,3562.992676,3400.51709,3427.340088,3427.340088,24118055831,Etherium
9/10/2021,3425.564941,3512.571289,3157.059082,3211.505859,3211.505859,22355974097,Etherium
9/11/2021,3209.030518,3346.526367,3208.961914,3270.278076,3270.278076,18627122934,Etherium
9/12/2021,3270.291748,3462.468262,3235.109375,3410.134521,3410.134521,16810411424,Etherium
9/13/2021,3407.471924,3426.502197,3121.51416,3285.511719,3285.511719,22721552948,Etherium
9/14/2021,3286.316406,3429.169678,3273.630859,3429.169678,3429.169678,19125420848,Etherium
9/15/2021,3431.217285,3615.282715,3365.913086,3615.282715,3615.282715,17548551804,Etherium
9/16/2021,3613.07373,3673.310791,3489.805664,3571.294922,3571.294922,20093903064,Etherium
9/17/2021,3569.568115,3589.305176,3356.449951,3398.538818,3398.538818,17722363229,Etherium
9/18/2021,3397.422852,3540.807617,3371.892334,3432.018311,3432.018311,15995220233,Etherium
9/19/2021,3433.287842,3448.322021,3286.172363,3329.447998,3329.447998,14257609743,Etherium
9/20/2021,3329.670654,3343.325439,2940.839111,2958.993408,2958.993408,27371684581,Etherium
9/21/2021,2977.310547,3101.69751,2676.407471,2764.431152,2764.431152,30405062665,Etherium
9/22/2021,2763.209229,3089.083008,2741.440674,3077.86792,3077.86792,23742102645,Etherium
9/23/2021,3077.974365,3173.544678,3038.0979,3155.523682,3155.523682,18516291047,Etherium
9/24/2021,3154.562012,3159.644043,2747.337646,2931.669189,2931.669189,25595422789,Etherium
9/25/2021,2930.884766,2968.994629,2818.970459,2925.565674,2925.565674,18932786754,Etherium
9/26/2021,2926.343018,3114.857422,2744.583008,3062.265381,3062.265381,21172766310,Etherium
9/27/2021,3065.837891,3163.665039,2932.692871,2934.138916,2934.138916,19164053681,Etherium
9/28/2021,2928.963379,2970.770508,2793.360596,2807.296631,2807.296631,16895079070,Etherium
9/29/2021,2809.297607,2946.881348,2786.988281,2853.143311,2853.143311,15763456158,Etherium
9/30/2021,2852.558838,3046.519531,2840.289551,3001.678955,3001.678955,17661065099,Etherium
10/1/2021,3001.129395,3329.853516,2978.654297,3307.516113,3307.516113,22307625573,Etherium
10/2/2021,3308.870361,3464.837402,3260.027588,3391.694336,3391.694336,19202671704,Etherium
10/3/2021,3390.767578,3484.605713,3348.120117,3418.358643,3418.358643,15516566862,Etherium
10/4/2021,3418.776367,3434.775391,3283.44873,3380.089111,3380.089111,17747154101,Etherium
10/5/2021,3381.784424,3541.45166,3365.817627,3518.518555,3518.518555,16632591670,Etherium
10/6/2021,3516.570313,3622.55127,3354.469727,3580.562012,3580.562012,21855226591,Etherium
10/7/2021,3576.814453,3650.013184,3479.90918,3587.974854,3587.974854,19090322927,Etherium
10/8/2021,3587.832764,3667.95752,3547.828125,3563.759277,3563.759277,16222029488,Etherium
10/9/2021,3559.997803,3628.237305,3544.640381,3575.716797,3575.716797,12707036942,Etherium
10/10/2021,3575.020508,3603.244873,3414.970947,3425.852783,3425.852783,16171746693,Etherium
10/11/2021,3419.726807,3622.289551,3385.761719,3545.354004,3545.354004,18579189588,Etherium
10/12/2021,3546.477783,3546.477783,3407.338135,3492.573242,3492.573242,18109578443,Etherium
10/13/2021,3492.753662,3607.741699,3417.602051,3606.20166,3606.20166,16211275589,Etherium
